Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
East Asia & Pacific,EAS,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Age dependency ratio (% of working-age population),SP.POP.DPND,49.892077880922,48.9859815548707,47.6261746538488,46.0531788825574,44.6386313463628,43.5520620698283,42.6515928410792,42.0180890816907,41.6072109935778,41.3055494801457,41.0567753300307,40.9540253868109,40.9048244747444,40.9293935739195,41.0668600717948,41.3338520543942,41.8196769340661,42.3849074534708,42.9964688988939,43.5920622410275
East Asia & Pacific (excluding high income),EAP,"Age dependency ratio, old",SP.POP.DPND.OL,9.30602461999045,9.41810219828105,9.50506765234742,9.57274750421051,9.62849222720303,9.68072392227389,9.77360142434475,9.86474829736827,9.96314297429958,10.0780137428555,10.2177374015498,10.4252557188664,10.6448234633403,10.9021812842718,11.2334668547232,11.6587037921859,12.2208183661853,12.8692586146614,13.5650948769735,14.2485366949127
East Asia & Pacific (excluding high income),EAP,"Age dependency ratio, young",SP.POP.DPND.YG,40.2415665369328,39.2261350590796,37.7522552287305,36.064534892525,34.5506472194256,33.3880993237021,32.3879546933959,31.6736974555033,31.1889434475946,30.7997994885221,30.4355560970894,30.1526890639759,29.908712680719,29.7008867020081,29.5369722368128,29.4147225513068,29.3732317573304,29.3291275683793,29.2819469701634,29.2236324487491
East Asia & Pacific (excluding high income),EAP,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Age dependency ratio (% of working-age population),SP.POP.DPND,49.9329063716494,49.0146327987505,47.6346615878901,46.0379552189748,44.6033172771911,43.5036516652364,42.5917686701811,41.9537295416869,41.5434668322643,41.2440378995419,40.9972588560318,40.8977197065545,40.8502101906134,40.8770028322499,41.0204356685813,41.298332771732,41.7972482762815,42.3799283887981,43.0098747640929,43.6199461895534
East Asia & Pacific (IDA & IBRD countries),TEA,"Age dependency ratio, old",SP.POP.DPND.OL,9.31460951006435,9.42249285555053,9.50458602454246,9.56712586204954,9.6178648115168,9.66542069298545,9.75398573658965,9.84134783360549,9.93655411072017,10.0488553210924,10.1866703502851,10.3919717066471,10.6095563863477,10.8661637488666,11.1993777519179,11.6298806330453,12.2003323154269,12.8604305772579,13.5690698760321,14.2631870748988
East Asia & Pacific (IDA & IBRD countries),TEA,"Age dependency ratio, young",SP.POP.DPND.YG,40.2701223990648,39.2463468741859,37.7565172786402,36.0498427685863,34.5209977902683,33.3504215644532,32.3438465638059,31.629315359919,31.1486331980653,30.7644732930147,30.4042973104185,30.1269775557709,29.8868707802386,29.6821844198236,29.5223220717959,29.4056119892609,29.3688329684517,29.3306847321462,29.2895974524061,29.2357800821825
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,66.2686406303593,65.6895924623725,64.9758174568189,64.186671847411,63.4073031942236,62.6780185631016,61.8181514746411,61.0531968535018,60.3333418266527,59.5922747198358,58.813263359132,58.055588216204,57.2862257043478,56.5498596306304,55.9168412913275,55.4273580765994,54.9684370652673,54.5899471264939,54.2873772642197,54.033761126527
Ecuador,ECU,"Age dependency ratio, old",SP.POP.DPND.OL,8.12958050518114,8.25193934950244,8.37182172648246,8.49484475819277,8.6280103324888,8.77553255990803,8.91269205957149,9.06421779816324,9.22263074720584,9.37636576886076,9.52196109734867,9.64324825597322,9.75478188038845,9.8783000356405,10.042282316542,10.2620182579943,10.4817642015352,10.7457641791897,11.0427952488356,11.3556759628361
Ecuador,ECU,"Age dependency ratio, young",SP.POP.DPND.YG,58.1390601251782,57.43765311287,56.6039957303364,55.6918270892183,54.7792928617348,53.9024860031936,52.9054594150697,51.9889790553386,51.1107110794468,50.215908950975,49.2913022617833,48.4123399602307,47.5314438239593,46.6715595949899,45.8745589747855,45.165339818605,44.4866728637321,43.8441829473042,43.2445820153842,42.6780851636909
Ecuador,ECU,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,156576,155933,154374,152376,150621,149618,149534,150187,151399,152862,154329,155777,157211,158626,160034,161421,162419,163370,164086,164346
Ecuador,ECU,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,163956,163210,161440,159188,157224,156123,156116,156955,158411,160101,161722,163216,164623,165978,167345,168748,169827,170912,171780,172164
Ecuador,ECU,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,154565,155983,153977,153076,152191,151592,149999,151425,151761,152322,153050,154056,155027,156238,157588,159048,161107,161578,162759,163540
Ecuador,ECU,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,161640,163262,160970,159959,158974,158320,156550,158270,158708,159369,160174,161342,162186,163396,164764,166274,168414,168996,170298,171180
Ecuador,ECU,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,152695,154254,155418,153360,153178,152939,151604,150367,152079,152000,152182,152884,153741,154390,155623,157070,158955,160942,161411,162561
Ecuador,ECU,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,159500,161271,162610,160264,160069,159812,158331,156949,158975,158905,159107,159942,160926,161399,162687,164204,166163,168231,168813,170049
Ecuador,ECU,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,150945,152568,153970,154871,153637,153713,152724,151602,150724,151851,151660,152084,152675,153444,154090,155452,157108,159007,160807,161449
Ecuador,ECU,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,157512,159344,160944,161980,160571,160663,159568,158312,157328,158658,158448,158972,159674,160534,161060,162502,164227,166201,168076,168806
Ecuador,ECU,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,149294,150920,152469,153704,154321,153972,153390,152496,151590,151070,151419,151599,151945,152485,153236,154158,155548,157290,159090,160564
Ecuador,ECU,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,155649,157473,159229,160639,161342,160935,160299,159295,158274,157697,158121,158367,158802,159430,160235,161134,162587,164397,166268,167811
Ecuador,ECU,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,147719,149304,150923,152386,153436,153771,153635,153054,152256,151566,151394,151368,151496,151823,152383,153155,154259,155788,157501,159067
Ecuador,ECU,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,153886,155651,157475,159135,160325,160694,160558,159905,159001,158226,158051,158057,158249,158654,159278,160062,161223,162817,164596,166225
Ecuador,ECU,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,146200,147698,149342,150941,152301,153167,153515,153286,152707,152006,151520,151328,151277,151411,151789,152407,153202,154502,156057,157609
Ecuador,ECU,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,152199,153851,155693,157499,159034,160002,160409,160150,159491,158698,158162,157968,157957,158155,158598,159253,160098,161457,163075,164686
Ecuador,ECU,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,144714,146079,147703,149396,150958,152217,153086,153246,152925,152348,151733,151413,151221,151203,151414,151881,152341,153391,154774,156223
Ecuador,ECU,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,150561,152047,153855,155756,157514,158922,159915,160094,159722,159067,158379,158024,157850,157881,158152,158669,159173,160278,161719,163226
Ecuador,ECU,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,143240,144522,145985,147725,149448,150975,152260,152992,152966,152553,151967,151595,151264,151132,151216,151542,151756,152414,153608,154944
Ecuador,ECU,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,148947,150325,151934,153880,155811,157520,158975,159798,159758,159285,158628,158200,157851,157755,157895,158275,158525,159236,160485,161875
Ecuador,ECU,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,141757,143055,144357,145906,147745,149500,151020,152290,152887,152675,152158,151830,151417,151134,151131,151355,151471,151771,152516,153724
Ecuador,ECU,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,147332,148714,150128,151842,153897,155857,157571,158998,159661,159414,158832,158446,157985,157701,157751,158036,158173,158524,159327,160586
Ecuador,ECU,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,140282,141622,142896,144208,145826,147765,149472,151052,152309,152770,152361,152038,151651,151256,151091,151254,151408,151540,151814,152517
Ecuador,ECU,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,145726,147152,148520,149951,151743,153905,155821,157593,159001,159514,159053,158668,158228,157794,157642,157873,158041,158213,158549,159313
"Egypt, Arab Rep.",EGY,Age dependency ratio (% of working-age population),SP.POP.DPND,71.7429518183743,70.1915711861049,68.3709759278522,66.4667236946137,64.7192233109406,63.23792233709,62.0262142002518,61.0347863972674,60.280130892761,59.7943527134846,59.6147021075962,59.7643314394045,60.3249782105042,61.1096886171956,61.8442022773003,62.3790235830238,63.3774856008424,63.8363130332394,64.0110549611599,64.2337169671459
